shot_id,player,team,position,situation,body_part,x,y,distance,angle,is_header,is_penalty,is_corner,is_freekick,is_goal,outcome,xg_model,source
2716,Jordan Henderson,Liverpool,Midfielder,open_play,foot,109.61,35.18,11.456,0.62508,0,0,0,0,1,goal,0.4676,Premier League 2020
2717,Jordan Henderson,Liverpool,Midfielder,open_play,foot,85.82,62.45,40.895,0.163622,0,0,0,0,0,saved,0.0456,Premier League 2020
2718,Jordan Henderson,Liverpool,Midfielder,open_play,foot,85.03,35.7,35.231,0.224469,0,0,0,0,0,blocked,0.0718,Premier League 2020
2719,Jordan Henderson,Liverpool,Midfielder,open_play,foot,117.76,13.11,26.979,0.025204,0,0,0,0,0,saved,0.0652,Premier League 2020
2720,Jordan Henderson,Liverpool,Midfielder,open_play,foot,117.56,63.81,23.937,0.035019,0,0,0,0,0,saved,0.0781,Premier League 2020
2721,Jordan Henderson,Liverpool,Midfielder,free_kick,foot,91.17,52.78,31.54,0.231454,0,0,0,1,0,saved,0.0819,Premier League 2020
2722,Jordan Henderson,Liverpool,Midfielder,free_kick,head,90.0,30.07,31.597,0.239588,1,0,0,1,0,saved,0.0643,Premier League 2020
2723,Jordan Henderson,Liverpool,Midfielder,corner,foot,103.09,52.46,21.007,0.307971,0,0,1,0,0,off_target,0.1554,Premier League 2020
2724,Jordan Henderson,Liverpool,Midfielder,open_play,foot,99.72,32.9,21.492,0.349016,0,0,0,0,1,goal,0.1893,Premier League 2020
2725,Jordan Henderson,Liverpool,Midfielder,free_kick,foot,102.52,48.1,19.267,0.375081,0,0,0,1,0,blocked,0.2076,Premier League 2020
2726,Jordan Henderson,Liverpool,Midfielder,corner,foot,99.09,21.16,28.144,0.212303,0,0,1,0,0,saved,0.0868,Premier League 2020
2727,Jordan Henderson,Liverpool,Midfielder,open_play,foot,79.94,45.52,40.441,0.195379,0,0,0,0,0,saved,0.0508,Premier League 2020
2728,Jordan Henderson,Liverpool,Midfielder,free_kick,foot,94.72,53.92,28.858,0.242726,0,0,0,1,0,blocked,0.0964,Premier League 2020
2729,Jordan Henderson,Liverpool,Midfielder,corner,foot,110.98,44.04,9.882,0.723766,0,0,1,0,0,saved,0.5207,Premier League 2020
2730,Jordan Henderson,Liverpool,Midfielder,free_kick,foot,106.88,44.17,13.766,0.544058,0,0,0,1,0,blocked,0.3627,Premier League 2020
2731,Jordan Henderson,Liverpool,Midfielder,penalty,head,108.0,40.0,12.0,0.643501,1,1,0,0,1,goal,0.8534,Premier League 2020
2732,Jordan Henderson,Liverpool,Midfielder,corner,foot,103.95,39.26,16.067,0.487548,0,0,1,0,1,goal,0.2853,Premier League 2020
2733,Alex Oxlade-Chamberlain,Liverpool,Midfielder,open_play,foot,77.22,49.03,43.72,0.17862,0,0,0,0,0,saved,0.0409,Premier League 2020
2734,Alex Oxlade-Chamberlain,Liverpool,Midfielder,penalty,foot,108.0,40.0,12.0,0.643501,0,1,0,0,1,goal,0.8851,Premier League 2020
2735,Alex Oxlade-Chamberlain,Liverpool,Midfielder,open_play,head,116.92,52.89,13.254,0.153219,1,0,0,0,0,off_target,0.1382,Premier League 2020
2736,Alex Oxlade-Chamberlain,Liverpool,Midfielder,penalty,head,108.0,40.0,12.0,0.643501,1,1,0,0,1,goal,0.8534,Premier League 2020
2737,Alex Oxlade-Chamberlain,Liverpool,Midfielder,open_play,foot,111.39,48.54,12.124,0.483977,0,0,0,0,0,off_target,0.3632,Premier League 2020
2738,Alex Oxlade-Chamberlain,Liverpool,Midfielder,open_play,foot,82.85,50.02,38.482,0.200192,0,0,0,0,0,blocked,0.057,Premier League 2020
2739,Alex Oxlade-Chamberlain,Liverpool,Midfielder,free_kick,foot,92.13,50.76,29.876,0.249063,0,0,0,1,0,blocked,0.0931,Premier League 2020
2740,Alex Oxlade-Chamberlain,Liverpool,Midfielder,free_kick,foot,105.27,31.29,17.112,0.402435,0,0,0,1,0,saved,0.2415,Premier League 2020
2741,Alex Oxlade-Chamberlain,Liverpool,Midfielder,free_kick,head,103.78,35.28,16.893,0.448924,1,0,0,1,1,goal,0.2172,Premier League 2020
2742,Alex Oxlade-Chamberlain,Liverpool,Midfielder,penalty,foot,108.0,40.0,12.0,0.643501,0,1,0,0,1,goal,0.8851,Premier League 2020
2743,Alex Oxlade-Chamberlain,Liverpool,Midfielder,open_play,foot,80.89,24.83,41.95,0.177546,0,0,0,0,0,saved,0.0448,Premier League 2020
2744,Alex Oxlade-Chamberlain,Liverpool,Midfielder,free_kick,foot,90.75,25.03,32.853,0.216578,0,0,0,1,0,blocked,0.0737,Premier League 2020
2745,Alex Oxlade-Chamberlain,Liverpool,Midfielder,free_kick,foot,98.51,54.91,26.159,0.251801,0,0,0,1,0,blocked,0.1127,Premier League 2020
2746,Alex Oxlade-Chamberlain,Liverpool,Midfielder,penalty,foot,108.0,40.0,12.0,0.643501,0,1,0,0,1,goal,0.8851,Premier League 2020
2747,Alex Oxlade-Chamberlain,Liverpool,Midfielder,free_kick,foot,100.38,29.77,22.13,0.31997,0,0,0,1,0,off_target,0.1609,Premier League 2020
2748,Alex Oxlade-Chamberlain,Liverpool,Midfielder,penalty,foot,108.0,40.0,12.0,0.643501,0,1,0,0,1,goal,0.8851,Premier League 2020
2749,Alex Oxlade-Chamberlain,Liverpool,Midfielder,penalty,foot,108.0,40.0,12.0,0.643501,0,1,0,0,1,goal,0.8851,Premier League 2020
2750,Alex Oxlade-Chamberlain,Liverpool,Midfielder,penalty,foot,108.0,40.0,12.0,0.643501,0,1,0,0,0,off_target,0.8851,Premier League 2020
2751,Alex Oxlade-Chamberlain,Liverpool,Midfielder,open_play,foot,85.72,23.08,38.227,0.187518,0,0,0,0,0,blocked,0.0559,Premier League 2020
2752,Alex Oxlade-Chamberlain,Liverpool,Midfielder,open_play,foot,113.21,44.62,8.212,0.812826,0,0,0,0,1,goal,0.6397,Premier League 2020
2753,Alex Oxlade-Chamberlain,Liverpool,Midfielder,open_play,foot,97.28,61.27,31.123,0.188525,0,0,0,0,0,off_target,0.0806,Premier League 2020
2754,Alex Oxlade-Chamberlain,Liverpool,Midfielder,open_play,foot,86.83,52.13,35.315,0.212257,0,0,0,0,0,blocked,0.0693,Premier League 2020
2755,Alex Oxlade-Chamberlain,Liverpool,Midfielder,free_kick,foot,93.2,27.32,29.647,0.243494,0,0,0,1,0,off_target,0.0929,Premier League 2020
2756,Alex Oxlade-Chamberlain,Liverpool,Midfielder,open_play,foot,115.42,24.38,16.274,0.146108,0,0,0,0,0,saved,0.1498,Premier League 2020
2757,Marko Grujic,Liverpool,Midfielder,open_play,foot,76.48,49.36,44.518,0.175303,0,0,0,0,0,off_target,0.0389,Premier League 2020
2758,Marko Grujic,Liverpool,Midfielder,open_play,foot,91.77,38.28,28.285,0.280477,0,0,0,0,0,blocked,0.1171,Premier League 2020
2759,Marko Grujic,Liverpool,Midfielder,penalty,foot,108.0,40.0,12.0,0.643501,0,1,0,0,1,goal,0.8851,Premier League 2020
2760,Marko Grujic,Liverpool,Midfielder,open_play,foot,89.56,43.15,30.606,0.258601,0,0,0,0,1,goal,0.0989,Premier League 2020
2761,Curtis Jones,Liverpool,Midfielder,penalty,foot,108.0,40.0,12.0,0.643501,0,1,0,0,1,goal,0.8851,Premier League 2020
2762,Curtis Jones,Liverpool,Midfielder,open_play,foot,84.38,14.89,43.576,0.150184,0,0,0,0,0,off_target,0.0382,Premier League 2020
2763,Curtis Jones,Liverpool,Midfielder,open_play,foot,102.4,40.34,17.604,0.44679,0,0,0,0,0,blocked,0.2754,Premier League 2020
2764,Curtis Jones,Liverpool,Midfielder,penalty,head,108.0,40.0,12.0,0.643501,1,1,0,0,1,goal,0.8534,Premier League 2020
2765,Curtis Jones,Liverpool,Midfielder,open_play,foot,86.75,26.14,36.021,0.204648,0,0,0,0,0,off_target,0.0655,Premier League 2020
2766,Curtis Jones,Liverpool,Midfielder,free_kick,foot,93.71,30.26,28.039,0.266587,0,0,0,1,0,off_target,0.1066,Premier League 2020
2767,Harry Wilson,Liverpool,Midfielder,open_play,foot,95.48,50.76,26.774,0.27289,0,0,0,0,0,off_target,0.1236,Premier League 2020
2768,Harry Wilson,Liverpool,Midfielder,corner,foot,110.15,35.68,10.756,0.668939,0,0,1,0,1,goal,0.4704,Premier League 2020
2769,Harry Wilson,Liverpool,Midfielder,open_play,foot,95.7,19.59,31.736,0.193703,0,0,0,0,0,off_target,0.0792,Premier League 2020
2770,Harry Wilson,Liverpool,Midfielder,open_play,foot,102.73,29.76,20.078,0.342773,0,0,0,0,1,goal,0.1987,Premier League 2020
2771,Harry Wilson,Liverpool,Midfielder,corner,foot,108.09,51.91,16.846,0.341974,0,0,1,0,0,off_target,0.2028,Premier League 2020
2772,Harry Wilson,Liverpool,Midfielder,penalty,foot,108.0,40.0,12.0,0.643501,0,1,0,0,1,goal,0.8851,Premier League 2020
2773,Harry Wilson,Liverpool,Midfielder,penalty,foot,108.0,40.0,12.0,0.643501,0,1,0,0,0,blocked,0.8851,Premier League 2020
2774,Harry Wilson,Liverpool,Midfielder,penalty,foot,108.0,40.0,12.0,0.643501,0,1,0,0,1,goal,0.8851,Premier League 2020
2775,Harry Wilson,Liverpool,Midfielder,open_play,foot,114.3,65.15,25.79,0.070085,0,0,0,0,0,saved,0.0778,Premier League 2020
2776,Harry Wilson,Liverpool,Midfielder,open_play,foot,102.5,64.31,29.949,0.157577,0,0,0,0,0,saved,0.079,Premier League 2020
2777,Harry Wilson,Liverpool,Midfielder,penalty,foot,108.0,40.0,12.0,0.643501,0,1,0,0,1,goal,0.8851,Premier League 2020
2778,Harry Wilson,Liverpool,Midfielder,penalty,foot,108.0,40.0,12.0,0.643501,0,1,0,0,1,goal,0.8851,Premier League 2020
2779,Harry Wilson,Liverpool,Midfielder,open_play,foot,99.4,38.61,20.649,0.38191,0,0,0,0,0,blocked,0.2114,Premier League 2020
2780,Harry Wilson,Liverpool,Midfielder,penalty,foot,108.0,40.0,12.0,0.643501,0,1,0,0,1,goal,0.8851,Premier League 2020
2781,Harry Wilson,Liverpool,Midfielder,open_play,foot,115.47,45.03,6.77,0.882258,0,0,0,0,1,goal,0.7001,Premier League 2020
2782,Harry Wilson,Liverpool,Midfielder,free_kick,foot,92.2,47.58,28.817,0.266601,0,0,0,1,0,blocked,0.1026,Premier League 2020
2783,Harry Wilson,Liverpool,Midfielder,free_kick,foot,95.66,27.11,27.536,0.256511,0,0,0,1,0,off_target,0.1066,Premier League 2020
2784,Harry Wilson,Liverpool,Midfielder,open_play,foot,98.08,39.38,21.931,0.36068,0,0,0,0,0,blocked,0.1906,Premier League 2020
2785,Harry Wilson,Liverpool,Midfielder,corner,foot,103.63,36.27,16.789,0.457696,0,0,1,0,0,blocked,0.2608,Premier League 2020
2786,Harry Wilson,Liverpool,Midfielder,open_play,foot,84.08,35.63,36.188,0.21861,0,0,0,0,0,blocked,0.0673,Premier League 2020
2787,Harry Wilson,Liverpool,Midfielder,free_kick,head,100.64,32.57,20.742,0.357879,1,0,0,1,0,saved,0.1482,Premier League 2020
2788,Harry Wilson,Liverpool,Midfielder,open_play,foot,115.83,23.3,17.209,0.118592,0,0,0,0,0,blocked,0.1342,Premier League 2020
2789,Harry Wilson,Liverpool,Midfielder,open_play,foot,105.47,21.96,23.169,0.219645,0,0,0,0,0,saved,0.1291,Premier League 2020
2790,Harry Wilson,Liverpool,Midfielder,open_play,foot,93.5,63.5,35.42,0.169538,0,0,0,0,0,blocked,0.0616,Premier League 2020
2791,Harvey Elliott,Liverpool,Midfielder,penalty,head,108.0,40.0,12.0,0.643501,1,1,0,0,1,goal,0.8534,Premier League 2020
2792,Harvey Elliott,Liverpool,Midfielder,penalty,foot,108.0,40.0,12.0,0.643501,0,1,0,0,1,goal,0.8851,Premier League 2020
2793,Harvey Elliott,Liverpool,Midfielder,open_play,foot,85.79,44.37,34.485,0.229158,0,0,0,0,0,off_target,0.0755,Premier League 2020
2794,Xherdan Shaqiri,Liverpool,Midfielder,open_play,head,82.0,17.16,44.337,0.154673,1,0,0,0,0,blocked,0.0283,Premier League 2020
2795,Xherdan Shaqiri,Liverpool,Midfielder,free_kick,foot,89.21,44.5,31.119,0.253095,0,0,0,1,0,off_target,0.0884,Premier League 2020
2796,Xherdan Shaqiri,Liverpool,Midfielder,corner,foot,103.83,40.55,16.182,0.484412,0,0,1,0,0,saved,0.2822,Premier League 2020
2797,Xherdan Shaqiri,Liverpool,Midfielder,free_kick,foot,103.0,41.28,17.051,0.459718,0,0,0,1,0,blocked,0.2728,Premier League 2020
2798,Xherdan Shaqiri,Liverpool,Midfielder,free_kick,foot,100.74,36.23,19.625,0.39541,0,0,0,1,0,saved,0.2138,Premier League 2020
2799,Xherdan Shaqiri,Liverpool,Midfielder,open_play,head,90.5,25.23,32.994,0.216599,1,0,0,0,0,blocked,0.0608,Premier League 2020
2800,Xherdan Shaqiri,Liverpool,Midfielder,open_play,foot,97.56,19.15,30.637,0.192216,0,0,0,0,0,saved,0.0834,Premier League 2020
2801,Xherdan Shaqiri,Liverpool,Midfielder,corner,foot,105.97,28.24,18.308,0.338267,0,0,1,0,0,saved,0.1885,Premier League 2020
2802,Xherdan Shaqiri,Liverpool,Midfielder,open_play,head,116.87,15.78,24.417,0.043113,1,0,0,0,0,blocked,0.06,Premier League 2020
2803,Xherdan Shaqiri,Liverpool,Midfielder,penalty,foot,108.0,40.0,12.0,0.643501,0,1,0,0,1,goal,0.8851,Premier League 2020
2804,Xherdan Shaqiri,Liverpool,Midfielder,penalty,foot,108.0,40.0,12.0,0.643501,0,1,0,0,1,goal,0.8851,Premier League 2020
2805,Xherdan Shaqiri,Liverpool,Midfielder,corner,foot,115.21,52.35,13.246,0.23603,0,0,1,0,0,blocked,0.1873,Premier League 2020
2806,Xherdan Shaqiri,Liverpool,Midfielder,open_play,foot,90.43,52.91,32.259,0.226858,0,0,0,0,0,off_target,0.084,Premier League 2020
2807,Xherdan Shaqiri,Liverpool,Midfielder,open_play,foot,100.4,60.63,28.456,0.195036,0,0,0,0,1,goal,0.0937,Premier League 2020
2808,Xherdan Shaqiri,Liverpool,Midfielder,free_kick,foot,94.94,34.88,25.582,0.304311,0,0,0,1,0,off_target,0.1318,Premier League 2020
2809,Xherdan Shaqiri,Liverpool,Midfielder,open_play,foot,82.22,65.72,45.701,0.144805,0,0,0,0,0,saved,0.0336,Premier League 2020
2810,Xherdan Shaqiri,Liverpool,Midfielder,open_play,foot,92.02,34.33,28.546,0.273153,0,0,0,0,0,saved,0.1135,Premier League 2020
2811,Xherdan Shaqiri,Liverpool,Midfielder,corner,foot,112.39,38.15,7.834,0.930462,0,0,1,0,1,goal,0.6845,Premier League 2020
2812,Xherdan Shaqiri,Liverpool,Midfielder,corner,head,104.52,44.53,16.129,0.469446,1,0,1,0,1,goal,0.2222,Premier League 2020
2813,Xherdan Shaqiri,Liverpool,Midfielder,corner,foot,111.91,19.24,22.278,0.133969,0,0,1,0,0,blocked,0.0953,Premier League 2020
2814,Xherdan Shaqiri,Liverpool,Midfielder,free_kick,foot,86.34,39.01,33.672,0.236381,0,0,0,1,0,saved,0.0745,Premier League 2020
2815,Xherdan Shaqiri,Liverpool,Midfielder,corner,foot,109.68,40.2,10.318,0.739566,0,0,1,0,0,saved,0.5258,Premier League 2020
2816,Xherdan Shaqiri,Liverpool,Midfielder,corner,foot,113.59,52.24,13.817,0.28505,0,0,1,0,0,blocked,0.2039,Premier League 2020
2817,Xherdan Shaqiri,Liverpool,Midfielder,open_play,head,96.81,10.16,37.795,0.130612,1,0,0,0,0,blocked,0.0376,Premier League 2020
2818,Thiago,Liverpool,Midfielder,open_play,foot,78.06,43.51,42.088,0.188864,0,0,0,0,0,blocked,0.0458,Premier League 2020
2819,Thiago,Liverpool,Midfielder,open_play,foot,80.33,18.8,44.98,0.156826,0,0,0,0,0,off_target,0.0361,Premier League 2020
2820,Thiago,Liverpool,Midfielder,open_play,foot,114.67,66.92,27.442,0.057798,0,0,0,0,0,saved,0.0693,Premier League 2020
2821,Roberto Firmino,Liverpool,Forward,corner,foot,98.71,29.68,23.655,0.303614,0,0,1,0,0,off_target,0.1358,Premier League 2020
2822,Roberto Firmino,Liverpool,Forward,corner,foot,114.91,30.91,10.416,0.414528,0,0,1,0,0,blocked,0.3074,Premier League 2020
2823,Roberto Firmino,Liverpool,Forward,open_play,foot,78.73,48.56,42.148,0.185393,0,0,0,0,0,saved,0.0453,Premier League 2020
2824,Roberto Firmino,Liverpool,Forward,penalty,foot,108.0,40.0,12.0,0.643501,0,1,0,0,1,goal,0.8851,Premier League 2020
2825,Roberto Firmino,Liverpool,Forward,penalty,foot,108.0,40.0,12.0,0.643501,0,1,0,0,1,goal,0.8851,Premier League 2020
2826,Roberto Firmino,Liverpool,Forward,open_play,foot,78.08,19.41,46.708,0.153646,0,0,0,0,0,blocked,0.0327,Premier League 2020
2827,Roberto Firmino,Liverpool,Forward,corner,foot,103.77,40.05,16.234,0.483175,0,0,1,0,0,saved,0.2809,Premier League 2020
2828,Roberto Firmino,Liverpool,Forward,penalty,foot,108.0,40.0,12.0,0.643501,0,1,0,0,0,blocked,0.8851,Premier League 2020
2829,Roberto Firmino,Liverpool,Forward,free_kick,head,97.78,37.67,22.343,0.352524,1,0,0,1,0,saved,0.1357,Premier League 2020
2830,Roberto Firmino,Liverpool,Forward,corner,foot,112.21,60.76,22.176,0.130183,0,0,1,0,0,saved,0.0949,Premier League 2020
2831,Roberto Firmino,Liverpool,Forward,open_play,foot,102.49,12.28,32.787,0.131544,0,0,0,0,0,saved,0.0639,Premier League 2020
2832,Roberto Firmino,Liverpool,Forward,penalty,foot,108.0,40.0,12.0,0.643501,0,1,0,0,1,goal,0.8851,Premier League 2020
2833,Roberto Firmino,Liverpool,Forward,free_kick,foot,91.3,29.13,30.684,0.243132,0,0,0,1,0,blocked,0.0881,Premier League 2020
2834,Roberto Firmino,Liverpool,Forward,penalty,foot,108.0,40.0,12.0,0.643501,0,1,0,0,1,goal,0.8851,Premier League 2020
2835,Roberto Firmino,Liverpool,Forward,open_play,head,113.86,17.08,23.729,0.089496,1,0,0,0,1,goal,0.0701,Premier League 2020
2836,Roberto Firmino,Liverpool,Forward,open_play,foot,91.23,33.8,29.435,0.26435,0,0,0,0,0,saved,0.1063,Premier League 2020
2837,Roberto Firmino,Liverpool,Forward,open_play,foot,89.17,16.26,38.915,0.163152,0,0,0,0,0,saved,0.0505,Premier League 2020
2838,Roberto Firmino,Liverpool,Forward,open_play,foot,114.6,60.94,21.628,0.095341,0,0,0,0,0,blocked,0.1022,Premier League 2020
2839,Roberto Firmino,Liverpool,Forward,open_play,foot,95.02,52.46,27.914,0.256067,0,0,0,0,0,saved,0.1122,Premier League 2020
2840,Roberto Firmino,Liverpool,Forward,open_play,head,102.24,45.41,18.564,0.408043,1,0,0,0,0,saved,0.1965,Premier League 2020
2841,Roberto Firmino,Liverpool,Forward,corner,foot,105.0,28.66,18.803,0.34157,0,0,1,0,0,blocked,0.1858,Premier League 2020
2842,Roberto Firmino,Liverpool,Forward,free_kick,foot,89.25,52.46,33.18,0.222997,0,0,0,1,0,blocked,0.0737,Premier League 2020
2843,Roberto Firmino,Liverpool,Forward,free_kick,foot,86.49,40.24,33.513,0.237586,0,0,0,1,0,off_target,0.0753,Premier League 2020
2844,Roberto Firmino,Liverpool,Forward,open_play,foot,82.42,66.05,45.724,0.143887,0,0,0,0,0,blocked,0.0335,Premier League 2020
2845,Sadio Mané,Liverpool,Forward,penalty,foot,108.0,40.0,12.0,0.643501,0,1,0,0,1,goal,0.8851,Premier League 2020
2846,Sadio Mané,Liverpool,Forward,penalty,foot,108.0,40.0,12.0,0.643501,0,1,0,0,1,goal,0.8851,Premier League 2020
2847,Sadio Mané,Liverpool,Forward,corner,foot,116.98,22.31,17.946,0.078798,0,0,1,0,0,blocked,0.1028,Premier League 2020
2848,Sadio Mané,Liverpool,Forward,open_play,head,101.08,43.08,19.169,0.406655,1,0,0,0,0,blocked,0.1907,Premier League 2020
2849,Sadio Mané,Liverpool,Forward,open_play,foot,117.67,26.55,13.653,0.108863,0,0,0,0,0,blocked,0.155,Premier League 2020
2850,Sadio Mané,Liverpool,Forward,open_play,foot,90.62,50.6,31.238,0.240177,0,0,0,0,0,saved,0.0915,Premier League 2020
2851,Sadio Mané,Liverpool,Forward,corner,foot,108.28,38.91,11.77,0.653133,0,0,1,0,1,goal,0.4456,Premier League 2020
2852,Sadio Mané,Liverpool,Forward,free_kick,foot,104.56,36.44,15.846,0.483818,0,0,0,1,1,goal,0.3001,Premier League 2020
2853,Sadio Mané,Liverpool,Forward,corner,foot,108.69,58.32,21.526,0.199525,0,0,1,0,0,saved,0.1166,Premier League 2020
2854,Sadio Mané,Liverpool,Forward,open_play,foot,116.65,60.71,20.983,0.063162,0,0,0,0,0,off_target,0.0973,Premier League 2020
2855,Sadio Mané,Liverpool,Forward,corner,foot,113.36,39.51,6.658,1.080869,0,0,1,0,1,goal,0.7791,Premier League 2020
2856,Sadio Mané,Liverpool,Forward,penalty,foot,108.0,40.0,12.0,0.643501,0,1,0,0,1,goal,0.8851,Premier League 2020
2857,Sadio Mané,Liverpool,Forward,corner,foot,99.24,35.38,21.269,0.363688,0,0,1,0,0,blocked,0.1749,Premier League 2020
2858,Sadio Mané,Liverpool,Forward,penalty,head,108.0,40.0,12.0,0.643501,1,1,0,0,1,goal,0.8534,Premier League 2020
2859,Sadio Mané,Liverpool,Forward,penalty,foot,108.0,40.0,12.0,0.643501,0,1,0,0,1,goal,0.8851,Premier League 2020
2860,Sadio Mané,Liverpool,Forward,free_kick,foot,90.76,26.5,32.203,0.225192,0,0,0,1,0,off_target,0.0779,Premier League 2020
2861,Sadio Mané,Liverpool,Forward,corner,foot,111.85,58.1,19.849,0.170719,0,0,1,0,1,goal,0.1178,Premier League 2020
2862,Sadio Mané,Liverpool,Forward,open_play,foot,95.91,35.44,24.514,0.318218,0,0,0,0,0,blocked,0.1535,Premier League 2020
2863,Sadio Mané,Liverpool,Forward,open_play,foot,91.94,63.23,36.429,0.169573,0,0,0,0,0,saved,0.0585,Premier League 2020
2864,Sadio Mané,Liverpool,Forward,open_play,foot,92.2,52.24,30.379,0.240513,0,0,0,0,0,off_target,0.0956,Premier League 2020
2865,Sadio Mané,Liverpool,Forward,open_play,foot,100.25,45.11,20.399,0.376067,0,0,0,0,0,blocked,0.211,Premier League 2020
2866,Sadio Mané,Liverpool,Forward,open_play,foot,95.03,46.32,25.761,0.299233,0,0,0,0,0,off_target,0.1384,Premier League 2020
2867,Sadio Mané,Liverpool,Forward,open_play,foot,83.43,51.37,38.296,0.199014,0,0,0,0,0,saved,0.0574,Premier League 2020
2868,Sadio Mané,Liverpool,Forward,corner,foot,115.82,37.5,4.868,1.344299,0,0,1,0,1,goal,0.8905,Premier League 2020
2869,Mohamed Salah,Liverpool,Forward,open_play,head,80.53,14.04,47.237,0.141562,1,0,0,0,0,saved,0.0234,Premier League 2020
2870,Mohamed Salah,Liverpool,Forward,open_play,foot,90.69,10.38,41.676,0.135437,0,0,0,0,0,off_target,0.0406,Premier League 2020
2871,Mohamed Salah,Liverpool,Forward,open_play,head,76.19,51.78,45.368,0.169965,1,0,0,0,0,off_target,0.0279,Premier League 2020
2872,Mohamed Salah,Liverpool,Forward,corner,head,117.79,60.93,21.042,0.041349,1,0,1,0,0,saved,0.0617,Premier League 2020
2873,Mohamed Salah,Liverpool,Forward,open_play,foot,116.38,56.72,17.109,0.104229,0,0,0,0,0,saved,0.1302,Premier League 2020
2874,Mohamed Salah,Liverpool,Forward,corner,foot,99.46,24.58,25.682,0.249962,0,0,1,0,0,saved,0.1079,Premier League 2020
2875,Mohamed Salah,Liverpool,Forward,open_play,foot,87.82,24.61,35.67,0.2021,0,0,0,0,1,goal,0.0662,Premier League 2020
2876,Mohamed Salah,Liverpool,Forward,open_play,foot,99.17,28.27,23.908,0.291431,0,0,0,0,0,blocked,0.1482,Premier League 2020
2877,Mohamed Salah,Liverpool,Forward,open_play,foot,90.7,10.14,41.836,0.134344,0,0,0,0,0,blocked,0.0401,Premier League 2020
2878,Mohamed Salah,Liverpool,Forward,free_kick,head,99.76,45.15,20.887,0.36777,1,0,0,1,1,goal,0.1507,Premier League 2020
2879,Mohamed Salah,Liverpool,Forward,free_kick,foot,91.35,24.53,32.561,0.216063,0,0,0,1,0,saved,0.0748,Premier League 2020
2880,Mohamed Salah,Liverpool,Forward,open_play,foot,106.36,69.62,32.611,0.103787,0,0,0,0,0,blocked,0.0599,Premier League 2020
2881,Mohamed Salah,Liverpool,Forward,open_play,foot,102.26,39.17,17.763,0.44255,0,0,0,0,0,blocked,0.2713,Premier League 2020
2882,Mohamed Salah,Liverpool,Forward,open_play,head,112.22,59.68,21.164,0.143079,1,0,0,0,0,blocked,0.0917,Premier League 2020
2883,Mohamed Salah,Liverpool,Forward,free_kick,foot,102.74,36.48,17.613,0.438763,0,0,0,1,0,saved,0.2554,Premier League 2020
2884,Mohamed Salah,Liverpool,Forward,open_play,head,108.83,32.89,13.235,0.511398,1,0,0,0,1,goal,0.3045,Premier League 2020
2885,Mohamed Salah,Liverpool,Forward,free_kick,foot,101.79,35.63,18.723,0.410619,0,0,0,1,0,saved,0.2297,Premier League 2020
2886,Mohamed Salah,Liverpool,Forward,open_play,foot,109.62,17.61,24.678,0.139181,0,0,0,0,0,off_target,0.0982,Premier League 2020
2887,Mohamed Salah,Liverpool,Forward,open_play,head,78.71,16.29,47.616,0.145687,1,0,0,0,0,saved,0.0232,Premier League 2020
2888,Mohamed Salah,Liverpool,Forward,corner,foot,108.76,45.66,12.586,0.563198,0,0,1,0,1,goal,0.374,Premier League 2020
2889,Mohamed Salah,Liverpool,Forward,corner,foot,105.71,58.98,23.763,0.205472,0,0,1,0,0,off_target,0.1061,Premier League 2020
2890,Mohamed Salah,Liverpool,Forward,open_play,foot,102.8,43.75,17.601,0.437927,0,0,0,0,1,goal,0.2705,Premier League 2020
2891,Mohamed Salah,Liverpool,Forward,corner,foot,104.9,40.64,15.109,0.517223,0,0,1,0,1,goal,0.3137,Premier League 2020
2892,Mohamed Salah,Liverpool,Forward,corner,foot,100.19,27.17,23.602,0.28493,0,0,1,0,0,blocked,0.1301,Premier League 2020
2893,Takumi Minamino,Liverpool,Forward,free_kick,foot,86.15,29.87,35.328,0.216326,0,0,0,1,0,off_target,0.0649,Premier League 2020
2894,Takumi Minamino,Liverpool,Forward,open_play,head,116.48,19.07,21.219,0.064673,1,0,0,0,0,blocked,0.0747,Premier League 2020
2895,Takumi Minamino,Liverpool,Forward,open_play,foot,108.62,33.83,12.941,0.54107,0,0,0,0,0,saved,0.3901,Premier League 2020
2896,Takumi Minamino,Liverpool,Forward,penalty,foot,108.0,40.0,12.0,0.643501,0,1,0,0,1,goal,0.8851,Premier League 2020
2897,Takumi Minamino,Liverpool,Forward,open_play,foot,77.44,11.37,51.291,0.129473,0,0,0,0,0,blocked,0.0239,Premier League 2020
2898,Takumi Minamino,Liverpool,Forward,open_play,head,87.98,47.74,32.941,0.235149,1,0,0,0,0,off_target,0.064,Premier League 2020
2899,Takumi Minamino,Liverpool,Forward,corner,foot,102.56,61.67,27.812,0.182121,0,0,1,0,0,saved,0.0817,Premier League 2020
2900,Takumi Minamino,Liverpool,Forward,open_play,foot,81.42,17.11,44.857,0.15339,0,0,0,0,0,off_target,0.036,Premier League 2020
2901,Divock Origi,Liverpool,Forward,penalty,foot,108.0,40.0,12.0,0.643501,0,1,0,0,0,blocked,0.8851,Premier League 2020
2902,Divock Origi,Liverpool,Forward,corner,foot,101.28,26.07,23.333,0.276172,0,0,1,0,0,blocked,0.129,Premier League 2020
